Avail_Cu,Avail_Mn,pH,EC,OC,Avail_P,Exch_K,Avail_Ca,Avail_Mg,Avail_S,Avail_Zn,Avail_B,Avail_Fe,Crop_type
0.68,12.12,8.86,3.3,0.08,2.16,402,2267,629,200.61,0.2,2.95,4.94,jonna
1.24,20.16,7.68,0.4,0.35,16.86,352,4412,934,22.77,0.3,1.21,5.34,jonna
1.48,14.02,8.1,0.21,0.39,15.87,385,2549,640,10.87,0.54,1.33,9.6,jonna
1.14,11.04,8.03,0.22,0.31,15.69,232,3457,589,15.67,0.24,1.33,3.84,jonna
1.04,12.18,8.1,0.2,0.28,13.7,227,3901,770,18.74,0.32,0.91,3.92,jonna
1.0,12.32,7.92,0.16,0.26,22.25,346,4165,1035,13.09,0.44,0.89,5.02,jonna
1.28,15.4,7.57,1.33,0.33,24.59,294,3543,912,34.35,0.44,1.08,9.8,jonna
1.22,19.14,7.01,0.49,1.01,32.26,492,1190,386,21.63,1.12,1.49,17.7,jonna
0.6,4.54,8.72,5.1,0.05,9.06,148,875,288,262.92,0.68,2.19,21.4,jonna
1.28,5.48,8.63,25.2,0.4,10.82,248,3429,445,1015.65,0.26,11.85,28.14,jonna
1.08,23.76,8.12,0.3,0.28,3.82,177,1299,472,7.65,0.24,0.78,9.82,jonna
0.92,12.14,8.25,0.18,0.19,8.34,381,5097,1497,4.55,0.24,0.94,5.46,jonna
1.36,39.84,7.4,0.15,0.24,24.02,365,5277,2017,5.99,0.34,1.0,20.46,jonna
5.31,44.57,6.12,0.77,0.96,5.62,249,2399,809,28.89,0.95,1.3,53.3,jonna
3.33,16.73,7.55,0.15,0.53,5.09,86,1569,381,10.6,1.16,0.67,60.11,jonna
2.98,25.16,6.85,4.6,0.57,6.89,365,2299,1463,533.83,0.75,2.19,23.86,jonna
2.21,7.01,8.25,1.46,0.57,16.11,610,2226,608,128.32,2.02,1.3,9.95,jonna
3.23,20.62,6.7,0.69,0.63,6.28,111,1214,360,12.07,2.01,0.55,70.84,jonna
2.4,17.87,7.26,1.62,0.77,10.53,82,1365,358,411.03,0.81,1.88,44.58,jonna
2.92,14.45,6.11,0.9,0.49,12.11,59,925,186,6.6,0.89,0.39,94.78,jonna
4.07,30.24,6.13,0.32,0.57,17.01,104,1641,429,28.2,1.12,0.98,96.46,jonna
4.27,30.51,6.15,0.2,0.83,8.92,142,1272,400,18.14,0.75,0.81,86.78,jonna
5.47,41.42,6.26,0.27,0.86,26.9,137,1576,500,19.51,1.55,0.95,138.29,jonna
4.62,40.58,5.91,0.12,0.73,4.5,122,1606,450,10.13,0.8,0.75,68.42,jonna
2.89,28.52,5.55,0.25,0.45,10.87,72,664,200,14.41,0.72,0.65,138.44,jonna
1.81,6.24,5.1,0.16,0.36,20.88,41,392,79,5.15,1.1,0.14,136.68,jonna
5.41,57.53,5.72,0.13,0.76,6.2,140,1586,485,11.47,0.74,0.89,99.64,jonna
3.84,38.7,5.95,0.3,0.73,7.07,224,2192,810,13.72,0.86,1.3,72.0,jonna
4.74,27.21,5.9,0.1,0.63,6.12,127,1314,451,9.24,2.19,1.04,84.42,jonna
2.06,10.8,5.62,0.26,0.5,16.66,55,658,158,38.42,0.67,0.52,147.09,jonna
2.22,24.83,4.96,0.13,0.29,3.2,56,580,143,5.51,0.42,0.28,70.57,jonna
3.44,10.52,5.42,0.24,0.56,11.75,71,705,235,19.61,0.89,0.64,149.86,jonna
3.46,34.44,8.02,0.24,0.57,26.31,114,1161,497,10.34,2.02,1.74,17.12,jonna
2.05,5.03,6.33,0.15,0.51,11.81,77,870,290,16.73,0.65,0.81,80.31,jonna
1.56,7.87,4.98,0.07,0.22,5.57,44,341,76,2.47,0.27,0.14,77.29,jonna
2.21,17.19,7.21,0.63,0.86,45.96,597,1029,253,50.5,1.64,0.82,72.54,jonna
2.11,13.07,5.8,0.21,0.35,4.77,51,650,124,20.7,0.55,0.22,91.92,jonna
5.73,59.03,5.7,0.21,0.62,15.16,152,1945,570,16.89,1.52,1.0,152.36,jonna
4.3,37.72,5.89,0.11,0.6,6.2,124,1385,495,9.5,0.58,1.15,98.87,jonna
4.27,22.59,6.7,9.25,0.97,20.53,423,2608,1162,411.74,2.13,1.95,57.8,jonna
1.83,9.46,5.55,0.14,0.33,12.69,50,457,101,7.73,0.43,0.28,110.28,jonna
0.84,67.13,5.32,0.14,0.62,3.16,93,313,86,5.04,0.85,0.26,56.05,jonna
0.17,4.32,4.74,0.11,0.17,7.71,37,67,26,2.8,0.28,0.1,70.88,jonna
4.89,39.81,5.92,0.11,0.56,5.72,130,1311,470,9.5,0.69,1.25,105.77,jonna
5.83,52.09,5.72,0.16,0.76,4.19,173,1599,478,19.07,1.14,1.14,106.96,jonna
3.88,33.57,6.62,0.7,0.81,8.78,144,1254,559,9.88,0.8,1.96,77.62,jonna
5.87,46.67,6.03,0.33,0.95,18.51,142,2108,576,20.84,2.2,1.05,118.03,jonna
1.3,24.58,5.16,0.07,0.13,3.67,47,320,80,1.66,0.5,0.59,53.72,jonna
1.05,44.23,6.38,0.04,0.06,1.46,70,656,215,0.84,0.32,0.13,34.89,jonna
2.88,4.99,7.43,0.08,0.17,1.06,153,2133,447,4.57,0.32,0.77,29.53,jonna
4.06,38.69,6.03,0.27,0.7,7.19,221,2201,824,15.03,0.92,1.41,72.64,jonna
2.17,9.22,5.41,0.21,0.36,2.25,26,395,75,8.74,0.6,0.47,73.95,jonna
2.11,10.82,7.42,0.19,0.49,14.74,128,789,206,16.03,0.59,1.25,64.0,jonna
3.44,20.51,7.46,0.73,0.54,22.8,187,1188,390,87.32,1.51,1.57,74.15,jonna
2.49,11.8,6.4,1.15,0.82,22.23,302,1165,295,178.54,1.18,1.73,108.44,jonna
0.82,13.17,5.8,0.12,0.21,16.78,105,220,51,8.82,0.34,0.28,83.09,jonna
2.06,10.17,6.11,2.15,0.51,3.55,108,686,207,417.55,0.55,1.64,58.77,jonna
2.81,25.39,5.85,2.4,0.57,38.94,159,1380,284,648.54,2.4,1.47,160.28,jonna
3.13,11.56,6.63,1.75,0.65,23.19,256,946,312,274.12,1.59,1.99,97.07,jonna
2.14,14.35,6.83,1.18,0.46,5.4,86,726,179,251.13,0.67,1.4,49.32,jonna
1.32,18.73,5.35,0.06,0.22,3.72,30,160,26,6.91,0.42,0.17,71.45,jonna
2.7,31.98,6.0,0.42,0.45,3.83,63,800,224,28.48,0.59,0.57,67.52,jonna
1.94,7.29,8.4,1.83,0.45,4.91,166,1159,396,309.72,0.67,2.33,32.58,jonna
1.93,22.48,6.75,2.8,0.58,15.24,186,1438,347,491.61,1.55,2.04,64.34,jonna
0.82,6.4,6.97,0.15,0.47,22.48,111,448,105,7.88,0.89,0.44,49.81,jonna
4.95,26.3,5.21,0.33,0.85,4.3,227,1192,493,18.42,0.93,1.47,155.99,jonna
5.05,23.5,5.95,0.15,0.76,3.87,226,1724,702,11.52,0.78,1.7,110.22,jonna
3.12,44.4,7.8,0.19,0.52,16.52,91,1006,356,10.62,1.5,1.67,23.66,jonna
4.42,28.9,8.4,0.29,0.57,30.99,157,1251,759,13.13,1.98,2.11,16.56,jonna
1.46,21.89,5.7,3.77,0.23,3.87,113,341,285,122.39,1.59,0.77,40.33,jonna
2.14,6.76,6.55,0.32,0.43,10.41,82,535,203,18.2,1.0,0.86,80.39,jonna
1.91,6.19,5.77,0.44,0.39,8.47,84,387,144,31.16,0.61,0.59,91.95,jonna
2.53,8.78,6.94,0.92,0.53,5.47,177,943,462,64.2,1.0,1.45,42.14,jonna
2.13,6.23,5.05,0.12,0.39,7.87,30,301,68,10.88,0.65,0.37,122.94,jonna
2.23,7.82,5.36,0.14,0.33,2.4,25,304,67,10.45,0.59,0.52,90.91,jonna
1.15,7.22,6.35,0.11,0.45,8.33,57,463,114,5.57,0.58,0.31,39.98,jonna
3.14,30.66,5.06,0.2,0.46,5.88,78,761,189,26.45,0.91,0.69,109.69,jonna
1.55,10.6,4.92,0.1,0.29,14.7,39,259,61,5.71,0.57,0.35,95.02,jonna
1.63,11.97,5.21,0.66,0.31,9.47,79,355,89,2.47,0.48,0.29,85.85,jonna
2.11,8.18,5.86,0.16,0.4,13.7,56,473,123,9.31,0.82,0.47,75.6,jonna
0.11,2.81,5.5,0.04,0.08,0.45,18,56,18,0.44,0.1,0.11,13.37,jonna
0.21,4.63,5.3,0.02,0.09,0.77,28,69,13,0.1,0.1,0.14,50.15,jonna
5.09,23.61,6.26,0.21,0.87,17.2,95,1446,343,21.54,2.13,0.69,91.07,jonna
1.2,7.1,6.32,0.19,0.27,1.25,61,228,129,11.3,0.42,0.55,49.66,jonna
2.58,10.81,6.37,0.14,0.51,18.4,79,883,240,12.99,0.81,0.75,90.06,jonna
0.36,1.65,5.37,0.02,0.1,1.58,25,46,4,0.64,0.19,0.19,39.54,jonna
1.92,13.21,7.6,0.43,0.32,1.95,217,935,668,56.76,0.43,3.16,37.12,jonna
1.43,11.45,7.05,0.27,0.43,4.38,100,374,191,10.36,0.94,1.35,68.34,jonna
0.12,6.04,5.0,0.05,0.1,1.92,27,57,17,0.85,0.21,0.2,24.79,jonna
1.35,14.4,6.8,0.11,0.25,1.65,65,527,207,7.31,4.18,0.51,33.36,jonna
1.18,17.64,5.51,0.13,0.26,7.16,80,327,68,12.79,0.81,0.3,81.3,jonna
0.24,5.74,5.1,0.05,0.12,2.02,31,73,21,1.28,0.38,0.12,24.59,jonna
0.91,9.09,7.05,0.16,0.2,3.03,70,292,113,6.66,0.48,0.55,34.46,jonna
0.98,9.22,7.3,0.19,0.23,3.1,76,304,127,6.99,0.7,0.71,34.53,jonna
1.08,8.73,7.15,0.15,0.23,3.69,71,310,123,6.22,0.56,0.56,40.3,jonna
4.67,26.04,5.12,0.31,0.83,3.05,211,1217,479,14.97,0.86,1.43,146.24,jonna
0.84,7.59,6.68,0.12,0.18,3.25,68,320,104,5.37,0.43,0.37,36.54,jonna
1.94,7.11,6.21,0.13,0.35,12.33,66,555,155,12.07,0.59,0.55,94.87,jonna
1.01,22.13,6.21,0.13,0.27,8.81,46,379,103,30.08,0.38,0.61,64.96,jonna
1.38,14.07,8.34,0.56,0.29,4.81,104,1074,239,138.48,0.36,0.74,30.56,jonna
1.14,11.33,7.85,0.55,0.29,3.56,43,436,136,68.52,0.3,0.95,36.0,jonna
1.22,9.4,6.4,0.26,0.36,6.86,47,502,138,50.16,0.51,0.61,51.89,jonna
1.27,5.96,7.67,0.27,0.4,23.73,164,801,170,2.34,0.72,0.24,47.11,jonna
2.21,8.51,4.76,0.15,0.31,10.83,49,404,80,9.58,0.65,0.39,101.58,jonna
1.72,8.49,5.36,0.1,0.37,12.91,49,402,76,6.92,0.45,0.27,109.42,jonna
1.69,6.38,4.95,0.16,0.27,20.23,38,364,67,5.04,0.56,0.25,142.67,jonna
1.36,11.57,8.15,0.34,0.45,2.11,42,1132,178,29.81,0.51,0.58,32.44,jonna
1.34,7.34,6.84,0.26,0.41,6.94,48,630,177,23.45,0.49,0.71,52.11,jonna
4.28,34.31,6.37,0.13,0.6,6.51,155,1619,510,10.3,0.69,0.97,92.91,jonna
4.31,44.08,6.0,0.3,0.78,5.69,161,1141,389,23.45,0.66,1.5,52.49,jonna
4.56,29.66,6.32,0.21,0.68,25.01,145,1386,463,16.32,1.16,1.15,106.91,jonna
3.12,26.48,5.67,0.21,0.48,3.55,71,781,230,11.51,0.53,0.5,89.97,jonna
5.39,61.37,5.55,0.19,0.75,9.44,136,1280,397,22.87,1.01,1.11,126.72,jonna
2.47,16.95,6.04,0.12,0.43,2.99,56,712,198,7.73,0.34,0.6,52.45,jonna
3.89,35.34,6.23,0.17,0.69,3.72,213,2349,799,7.39,0.44,1.22,44.15,jonna
3.86,19.11,7.16,0.16,0.53,20.94,93,1597,415,9.58,1.1,1.04,111.12,jonna
1.94,10.7,5.72,0.11,0.41,9.9,49,598,132,9.45,0.57,0.33,93.8,jonna
4.58,37.6,5.16,0.13,0.56,15.1,70,1276,364,6.6,0.84,0.77,154.33,jonna
3.67,15.26,7.62,0.46,0.51,19.77,142,1315,294,36.31,0.77,0.81,52.41,jonna
5.81,25.58,7.01,1.53,0.74,27.9,542,2396,855,227.86,1.01,2.46,72.18,jonna
3.32,12.73,4.96,0.59,0.47,9.58,93,572,142,50.52,0.78,0.37,90.94,jonna
2.38,12.13,5.71,0.13,0.34,8.43,54,598,126,15.77,1.07,0.3,79.85,jonna
2.47,13.42,6.98,0.59,0.62,19.13,85,1015,320,38.92,1.47,0.8,84.3,jonna
1.7,16.54,7.03,0.17,0.45,27.23,68,765,222,9.44,0.77,0.55,75.95,jonna
6.6,26.91,6.9,1.41,0.7,26.2,538,2262,821,213.38,1.11,2.82,73.76,jonna
3.61,14.04,7.4,0.47,0.58,20.8,149,1278,297,34.1,0.96,0.95,44.21,jonna
2.59,12.95,5.6,0.14,0.38,10.33,56,605,130,22.15,0.97,0.66,82.41,jonna
4.84,53.35,5.87,0.92,0.9,17.61,123,1679,467,58.83,1.98,1.2,113.69,jonna
3.78,29.17,7.66,0.5,0.78,38.64,146,1545,418,14.83,1.38,0.96,120.66,jonna
2.48,18.45,7.4,0.36,0.65,6.46,78,1125,282,38.43,0.68,1.09,75.32,jonna
5.68,28.4,6.44,0.57,0.91,43.25,152,1652,443,25.79,1.73,1.47,173.93,jonna
1.46,11.82,5.11,0.06,0.28,8.97,75,351,87,2.43,0.45,0.39,80.97,jonna
2.64,13.61,7.08,0.53,0.55,22.9,111,1256,384,33.27,1.27,1.35,41.38,jonna
1.48,15.06,8.31,0.64,0.31,5.77,113,1033,245,127.22,0.43,0.93,33.96,jonna
6.03,48.72,5.6,0.25,0.78,15.02,245,1685,509,26.98,1.13,1.19,174.37,jonna
5.75,76.95,5.71,0.24,0.68,19.34,180,1796,549,27.87,1.51,1.52,153.0,jonna
5.27,67.08,6.3,0.85,0.97,24.47,163,2143,654,48.86,2.13,1.43,65.47,jonna
5.81,47.89,5.8,0.25,0.94,32.88,157,1280,401,28.9,1.63,1.38,174.62,jonna
1.84,16.95,6.75,0.07,0.22,3.77,42,764,162,4.4,0.26,0.31,31.94,jonna
4.56,37.31,6.52,0.67,0.98,33.35,250,1057,382,90.01,3.44,1.65,109.95,jonna
1.73,16.63,7.73,0.68,0.81,31.77,177,1298,442,52.08,0.94,1.39,24.72,jonna
2.61,18.75,7.54,1.0,0.64,32.67,152,1159,412,137.71,1.21,1.77,29.32,jonna
6.96,51.27,5.08,0.4,0.98,14.42,195,1761,540,14.68,1.66,1.51,145.42,jonna
5.71,28.15,6.64,1.06,1.02,54.04,346,1763,644,60.4,2.76,2.06,115.92,jonna
3.14,16.08,7.62,1.31,0.74,30.51,100,1425,418,103.16,1.87,1.36,48.04,jonna
3.56,20.08,6.4,0.25,0.65,21.34,77,993,250,21.54,1.54,0.82,72.86,jonna
4.15,32.29,5.55,0.14,0.56,16.97,94,1077,327,19.09,1.26,1.26,130.56,jonna
2.22,35.44,6.45,0.58,0.61,27.85,76,741,259,54.66,1.36,1.59,83.65,jonna
3.05,11.71,7.86,0.21,0.43,12.56,99,1737,546,16.25,0.74,1.4,37.21,jonna
5.58,40.32,6.36,0.72,1.09,38.21,323,1315,500,124.84,4.32,2.17,132.56,jonna
1.5,15.98,7.85,0.74,0.93,39.2,175,1214,393,43.16,1.33,1.0,22.69,jonna
1.58,7.26,5.61,0.11,0.3,8.94,54,445,132,10.73,0.36,0.56,72.69,jonna
4.56,35.92,6.31,0.11,0.67,4.6,130,2112,664,8.59,0.72,1.18,36.67,jonna
6.58,38.47,6.57,2.65,1.04,9.97,403,2642,1182,311.26,1.45,2.3,108.58,jonna
7.17,56.59,6.95,1.92,0.98,14.73,361,3157,1207,194.99,2.15,2.49,82.14,jonna
1.98,31.22,6.15,5.04,0.6,2.72,63,885,252,356.48,0.82,1.13,29.4,jonna
4.41,19.18,7.73,1.66,0.7,10.35,178,3074,1222,147.56,1.55,1.47,54.83,jonna
2.97,25.92,5.34,0.16,0.54,3.48,50,776,169,12.79,0.75,0.34,136.77,jonna
2.55,11.28,5.19,0.06,0.21,4.54,40,486,112,2.15,0.66,0.15,81.45,jonna
2.61,30.18,5.5,0.72,0.39,15.77,83,641,186,24.01,1.15,0.47,108.94,jonna
2.09,20.34,6.55,0.07,0.24,3.0,41,784,165,3.48,0.32,0.18,43.92,jonna
2.45,8.69,6.65,0.13,0.69,28.39,109,1192,365,14.57,0.95,0.78,121.62,jonna
2.31,12.92,6.47,0.14,0.53,18.91,86,867,248,11.49,0.87,0.58,90.94,jonna
4.3,25.73,6.1,0.17,0.64,9.56,70,1176,267,20.08,1.86,0.42,194.31,jonna
2.08,13.41,5.26,0.08,0.38,7.04,40,701,121,13.98,0.61,0.54,142.63,jonna
2.44,24.31,5.64,0.11,0.36,12.03,48,1080,255,12.13,0.57,0.53,113.23,jonna
2.7,13.79,5.42,0.11,0.41,21.06,48,932,222,13.74,0.58,0.57,143.05,jonna
2.19,22.72,5.87,1.43,0.57,9.78,108,618,181,168.17,1.26,0.79,65.7,jonna
0.68,10.62,7.16,0.14,0.31,3.94,52,292,78,5.12,0.38,0.2,23.92,jonna
0.8,62.59,5.27,0.14,0.67,2.69,98,347,77,4.82,0.87,0.28,60.83,jonna
0.48,59.61,4.97,0.07,0.29,6.24,83,95,31,2.93,0.57,0.17,31.79,jonna
1.13,8.88,6.43,0.25,0.4,8.6,52,524,146,55.99,0.45,0.85,48.6,jonna
3.11,18.55,6.9,0.15,0.52,2.95,162,1158,572,5.45,0.31,1.38,52.7,jonna
1.98,39.5,5.27,0.06,0.36,4.25,73,572,226,2.42,0.44,0.69,103.48,jonna
3.69,21.01,6.15,0.23,0.54,2.49,144,788,378,15.17,0.56,1.3,91.79,jonna
3.29,34.26,5.99,0.79,0.54,5.29,303,1652,656,182.65,0.65,3.66,68.49,jonna
4.27,21.0,6.74,3.7,0.87,9.85,506,3052,1409,107.99,0.86,2.23,26.71,jonna
3.57,27.55,6.55,2.65,0.69,23.92,319,1059,388,266.38,1.99,1.33,85.08,jonna
3.31,24.0,5.71,0.21,0.52,4.41,72,774,229,13.95,0.58,0.62,95.84,jonna
3.56,21.59,6.3,0.25,0.57,2.71,142,855,405,17.25,0.53,1.47,89.33,jonna
3.54,12.83,5.92,0.42,0.65,13.37,151,1029,367,32.58,1.19,1.33,134.64,jonna
4.19,18.56,6.7,1.12,0.69,4.28,256,2059,813,66.19,0.5,1.78,56.71,jonna
2.22,19.95,6.51,1.27,0.61,3.63,109,963,313,273.91,0.65,1.94,50.11,jonna
2.04,39.31,5.53,0.08,0.37,4.11,76,585,227,3.4,0.47,0.7,101.1,jonna
1.92,9.42,5.7,0.24,0.44,19.89,58,620,150,44.82,0.68,0.68,137.58,jonna
2.91,20.56,7.36,0.38,0.64,5.63,81,1220,291,33.72,1.04,1.07,79.31,jonna
1.53,32.11,6.39,0.06,0.15,1.61,60,1208,241,2.23,0.5,0.27,22.15,jonna
2.57,11.83,5.77,0.24,0.49,4.58,109,778,171,17.12,0.83,0.65,79.58,jonna
2.99,34.96,6.84,0.87,1.37,31.85,1164,1752,423,46.45,3.09,1.34,103.35,jonna
2.48,10.58,8.33,0.49,0.57,3.08,87,1939,815,83.84,0.53,1.53,49.22,jonna
2.39,15.23,7.18,1.1,0.93,13.95,98,1521,364,133.17,1.1,1.56,53.08,jonna
4.99,16.62,5.67,1.78,0.7,3.32,397,4864,1766,39.82,0.66,2.16,33.86,jonna
1.82,12.88,6.36,0.3,0.38,5.56,123,518,153,12.39,0.6,0.41,39.83,jonna
4.67,40.85,5.95,2.92,1.0,4.63,211,2253,894,44.27,0.78,1.5,49.91,jonna
6.57,52.84,5.91,1.01,0.83,4.54,368,2965,1113,20.09,0.87,2.07,57.12,jonna
4.75,44.32,6.05,0.9,0.86,9.62,165,1451,547,35.93,0.91,1.71,88.91,jonna
5.16,44.71,6.67,0.62,0.81,75.47,345,1757,468,19.29,1.76,0.81,99.48,jonna
3.88,40.37,6.52,0.13,0.72,5.38,116,1717,608,7.74,2.13,0.98,46.48,jonna
1.24,28.98,7.1,0.44,0.13,18.07,166,327,142,13.91,1.06,0.62,11.5,jonna
6.17,48.47,5.5,0.26,0.88,11.18,214,1598,518,24.28,1.47,1.35,121.76,jonna
5.0,55.67,6.03,0.46,0.62,7.92,281,2284,804,16.03,0.98,1.65,85.32,jonna
0.92,17.48,8.68,0.14,0.16,7.84,70,510,227,4.86,0.86,0.69,5.6,jonna
0.8,20.84,8.28,0.23,0.1,13.55,80,517,223,9.41,1.08,0.48,6.3,jonna
0.62,13.32,8.7,0.13,0.2,7.33,67,522,228,3.23,0.5,0.71,5.42,jonna
1.04,33.38,8.38,0.26,0.28,14.88,113,640,286,13.42,1.16,0.83,6.78,jonna
1.6,23.74,8.46,0.14,0.18,7.94,88,1153,300,2.71,0.52,0.84,13.7,jonna
2.0,14.76,9.04,0.35,0.41,6.15,241,1291,1107,9.5,0.48,3.3,10.8,jonna
1.34,18.8,8.51,0.18,0.37,27.45,329,975,144,8.16,2.02,0.87,6.66,jonna
1.0,16.46,8.66,0.21,0.23,15.7,104,666,383,7.4,0.72,1.02,6.66,jonna
1.18,22.04,8.86,0.16,0.21,11.83,100,621,347,4.14,1.1,0.92,5.88,jonna
0.92,29.88,8.2,0.6,0.23,5.32,79,666,295,19.19,1.28,0.77,7.18,jonna
0.9,18.68,8.11,1.31,0.3,23.29,251,915,288,44.5,0.94,0.98,10.14,jonna
1.38,16.78,8.51,0.2,0.3,11.11,101,978,311,7.62,1.34,0.97,4.56,jonna
1.22,15.12,8.4,0.61,0.43,29.88,744,1034,437,23.57,1.16,1.23,3.8,jonna
1.66,26.48,7.8,0.74,0.82,32.88,248,1295,494,52.82,2.98,2.0,12.7,jonna
1.52,38.66,7.32,0.3,0.2,21.83,235,724,182,20.88,1.98,2.12,6.12,jonna
1.28,6.82,8.45,0.32,0.43,5.31,234,1046,855,11.95,0.42,1.55,10.24,jonna
0.58,19.44,7.65,0.31,0.5,11.0,66,684,165,12.32,0.86,0.94,7.44,jonna
2.44,12.4,8.51,0.27,0.58,43.5,255,1024,551,18.21,1.9,2.21,17.94,jonna
1.0,17.4,8.04,0.13,0.35,7.67,143,1037,443,6.91,0.58,1.08,3.64,jonna
0.96,10.8,8.3,0.19,0.58,56.51,93,1021,334,7.17,1.72,0.98,4.92,jonna
0.72,6.8,8.5,0.12,0.12,10.07,55,965,306,4.34,0.32,0.37,4.4,jonna
0.82,10.72,8.25,0.15,0.37,7.01,100,888,338,6.14,0.94,0.82,5.22,jonna
0.78,27.12,7.84,0.16,0.29,8.25,115,556,151,4.75,0.86,0.43,9.48,jonna
0.98,19.28,7.45,0.55,0.14,18.49,177,381,159,16.34,0.8,0.66,7.34,jonna
1.02,33.18,8.2,0.12,0.24,4.15,62,652,199,5.14,0.68,1.02,10.58,jonna
1.9,37.38,7.82,0.21,0.38,18.83,96,940,356,11.13,1.08,1.19,14.04,jonna
3.02,34.92,8.55,0.44,0.3,17.65,95,905,428,20.87,0.8,2.25,21.44,jonna
1.24,37.84,7.84,0.14,0.19,3.02,57,506,120,4.92,0.58,0.44,8.22,jonna
2.44,45.8,7.5,0.27,0.59,24.12,106,1020,261,12.35,1.38,1.09,19.06,jonna
2.22,27.02,8.25,0.16,0.4,9.94,86,953,393,8.6,0.6,1.83,13.2,jonna
3.26,22.1,8.47,0.24,0.52,28.88,140,1071,732,15.42,1.34,2.57,14.0,jonna
0.32,12.9,8.6,0.16,0.11,18.1,69,488,119,5.75,0.32,0.62,6.58,jonna
1.56,74.3,5.85,0.05,0.26,4.14,65,410,116,3.45,0.62,0.39,25.62,jonna
1.52,43.04,8.12,0.21,0.19,2.83,40,578,172,9.33,0.42,1.21,9.96,jonna
0.38,31.08,6.07,0.14,0.26,11.82,82,153,44,4.68,0.72,0.24,24.62,jonna
2.06,14.38,8.28,0.36,0.84,23.03,172,1069,540,12.41,1.1,2.12,9.02,jonna
1.44,55.18,7.26,0.07,0.22,4.05,78,414,160,2.82,0.48,0.63,15.96,jonna
1.52,29.58,7.62,1.11,1.1,61.06,724,1063,422,22.32,2.22,1.86,9.6,jonna
1.16,20.78,8.02,0.32,0.41,17.0,271,637,211,9.84,1.34,0.78,5.76,jonna
1.52,18.92,8.5,0.14,0.36,14.04,170,663,289,4.97,1.98,1.11,5.46,jonna
1.36,18.16,8.6,0.18,0.29,9.36,188,804,281,8.05,1.5,1.03,5.18,jonna
0.84,24.38,7.87,0.11,0.38,12.11,96,491,135,2.68,0.62,0.5,10.26,jonna
1.32,19.34,7.75,0.14,0.26,22.44,151,893,363,3.34,0.84,0.89,8.76,jonna
1.5,20.08,8.48,0.21,0.42,18.64,170,790,317,8.42,3.14,1.25,5.28,jonna
1.24,29.34,7.95,0.13,0.2,11.67,116,535,137,4.97,0.58,0.65,14.9,jonna
0.6,75.7,6.5,0.35,0.3,5.11,141,274,91,20.73,1.22,0.54,8.36,jonna
1.28,17.68,8.35,0.4,0.25,14.84,92,886,392,24.23,0.86,1.25,7.66,jonna
0.72,26.06,7.95,2.98,0.36,38.91,182,880,380,16.52,1.12,0.66,4.44,jonna
1.38,51.5,6.36,0.06,0.19,5.43,57,363,62,4.56,0.94,0.18,28.18,jonna
1.36,50.36,6.72,0.14,0.43,30.39,83,425,74,6.13,0.86,0.43,16.23,jonna
2.74,56.16,6.48,0.18,0.61,33.42,156,822,184,8.02,2.8,0.79,57.46,jonna
0.87,19.62,6.9,0.39,0.45,37.06,131,698,183,19.51,2.69,1.0,16.33,jonna
0.82,20.64,7.6,0.09,0.27,21.78,22,537,59,2.86,3.3,0.33,11.8,jonna
0.86,12.82,7.38,0.24,0.3,33.37,141,657,124,9.11,1.86,0.53,5.28,jonna
0.66,11.84,7.7,1.5,0.22,11.74,142,638,322,73.2,0.86,0.77,5.44,jonna
0.44,12.02,7.5,0.07,0.12,7.74,42,209,61,2.67,0.7,0.16,6.58,jonna
0.62,10.94,8.2,0.61,0.21,11.31,105,571,213,47.21,0.72,0.69,5.32,jonna
0.86,9.64,8.54,0.16,0.08,6.73,16,370,135,12.99,0.72,0.66,6.74,jonna
0.44,34.8,5.85,0.12,0.24,11.41,80,154,44,5.34,0.74,0.23,23.38,jonna
0.76,10.64,8.58,0.18,0.37,16.86,35,583,235,8.45,2.9,0.81,4.92,jonna
2.04,24.74,7.9,0.39,0.33,22.31,293,1002,495,18.52,2.08,1.03,8.02,jonna
1.56,18.78,8.31,0.28,0.29,17.08,121,773,338,13.31,1.66,1.08,11.86,jonna
0.68,38.98,6.58,0.19,0.12,3.62,47,135,96,11.92,0.44,0.31,28.1,jonna
1.42,27.46,8.01,0.23,0.14,2.81,75,1126,250,6.91,0.66,0.62,8.96,jonna
1.14,21.4,8.08,0.14,0.36,12.63,130,995,256,4.21,8.8,0.73,7.34,jonna
0.6,46.1,6.34,0.06,0.16,3.06,59,314,132,4.62,0.48,0.28,21.48,jonna
0.46,13.16,8.45,2.7,0.1,2.87,103,964,221,111.98,0.34,0.95,9.62,jonna
1.68,33.82,8.31,0.54,0.25,6.47,110,747,331,19.39,0.86,1.31,16.14,jonna
1.1,20.74,8.53,0.29,0.26,17.31,47,1193,349,9.14,1.38,0.79,9.06,jonna
1.38,25.74,8.38,0.13,0.13,4.02,54,499,207,3.79,0.76,0.76,10.46,jonna
0.58,23.52,8.55,0.28,0.25,4.42,53,338,138,8.68,1.1,0.73,9.32,jonna
0.72,15.52,8.32,0.2,0.14,3.8,46,497,247,4.66,0.36,0.69,4.78,jonna
0.72,11.12,8.4,0.5,0.17,11.01,74,555,217,19.09,1.28,0.96,4.42,jonna
1.52,22.6,8.46,0.19,0.14,13.29,75,456,226,7.64,1.36,0.81,16.6,jonna
